-7.289,54.988
-5.756,54.774
-5.961,54.605
-7.639,54.345
-5.690,54.594
-6.076,54.509
-6.284,54.351
-5.929,54.597
-5.697,54.590
-7.326,55.039
-5.708,54.324
-6.036,54.516
-6.654,54.344
-6.335,54.175
-5.929,54.599
-5.803,54.850
-7.634,54.471
-5.938,54.623
-5.699,54.578
-5.869,54.834
-5.699,54.593
-5.907,54.558
-5.935,54.589
-7.320,54.498
-5.934,54.588
-6.636,54.344
-6.056,54.512
-5.819,54.718
-5.904,54.585
-5.636,54.655
-6.657,54.347
-7.375,54.754
-5.924,54.585
-6.300,54.462
-5.971,54.631
-7.632,54.344
-6.675,54.842
-5.941,54.258
-6.344,54.173
-6.220,54.621
-5.935,54.595
-7.347,55.002
-6.414,54.352
-6.128,54.396
-6.942,55.049
-7.285,54.972
-5.833,54.711
-6.003,54.580
-6.056,54.512
-6.296,54.871
-5.755,54.550
-6.611,54.759
-6.334,54.472
-6.057,54.512
-6.653,54.346
-6.666,55.139
-5.907,54.555
-7.664,54.332
-5.940,54.625
-5.654,54.613
-5.977,54.620
-6.279,54.865
-5.892,54.578
-6.736,54.620
-5.712,54.758
-5.968,54.675
-6.058,54.514
-6.711,54.530
-5.933,54.599
-7.345,54.991
-6.926,55.040
-5.946,54.612
-5.978,54.618
-5.932,54.599
-6.281,54.866
-5.717,54.328
-5.884,54.590
-5.830,54.722
-7.353,55.013
-5.937,54.616
-6.410,54.428
-6.251,54.862
-6.414,54.349
-5.670,54.589
-6.262,55.200
-7.330,54.617
-6.339,54.178
-6.266,54.352
-6.700,54.546
-5.936,54.607
-7.352,54.956
-6.637,55.196
-5.931,54.653
-7.634,54.342
-5.881,54.584
-6.048,54.510
-6.357,54.183
-5.693,54.593
-7.159,54.915
-5.936,54.613
-6.023,54.528
-5.987,54.586
-5.892,54.578
-6.273,54.351
-5.903,54.583
-7.320,54.994
-5.938,54.619
-5.759,54.632
-5.809,54.719
-5.928,54.609
-6.021,54.085
-5.928,54.609
-6.640,54.350
-7.283,55.004
-6.728,55.140
-5.959,54.590
-5.925,54.598
-5.647,54.639
-5.651,54.398
-5.861,54.614
-6.712,55.174
-5.935,54.592
-5.807,54.728
-5.888,54.513
-6.610,54.763
-5.990,54.573
-6.257,54.421
-5.911,54.564
-5.907,54.686
-6.447,54.425
-6.267,54.875
-7.179,55.026
-5.897,54.597
-6.363,54.437
-5.840,54.851
-5.821,54.851
-6.954,55.048
-5.938,54.636
-7.026,55.015
-7.817,54.419
-5.807,54.720
-6.424,54.426
-5.647,54.639
-7.300,54.595
-5.971,54.615
-6.273,54.352
-6.237,54.742
-5.748,54.552
-5.773,54.770
-6.342,54.464
-5.996,54.590
-5.670,54.588
-5.982,54.603
-7.460,54.818
-5.887,54.604
-5.825,54.720
-6.662,54.348
-6.664,55.134
-5.697,54.650
-6.189,54.718
-5.823,54.851
-6.001,54.752
-5.891,54.600
-5.957,54.617
-5.941,54.602
-5.944,54.598
-6.272,54.860
-5.930,54.599
-6.271,54.883
-7.289,54.997
-6.241,55.205
-6.282,54.880
-5.694,54.659
-5.574,54.321
-5.485,54.544
-7.312,54.594
-5.978,54.580
-5.884,54.513
-5.888,54.681
-6.023,54.570
-5.655,54.653
-7.134,54.909
-5.537,54.642
-6.365,54.378
-5.905,54.564
-7.134,54.909
-6.676,54.578
-5.639,54.660
-5.903,54.408
-5.909,54.675
-5.832,54.590
-5.935,54.586
-6.662,55.195
-5.959,54.675
-7.322,54.999
-6.281,54.866
-5.939,54.606
-6.653,54.347
-5.443,54.463
-5.673,54.660
-8.090,54.482
-6.276,54.865
-6.207,54.714
-6.076,54.235
-7.374,54.563
-5.824,54.850
-6.513,55.063
-6.610,54.759
-5.717,54.340
-6.219,54.713
-5.901,54.680
-5.925,54.598
-6.218,54.712
-7.348,55.020
-6.743,54.634
-5.957,54.595
-5.671,54.659
-6.609,54.754
-6.009,54.565
-6.690,54.412
-7.463,54.384
-6.010,54.569
-5.531,54.472
-5.909,54.558
-6.710,54.440
-5.946,54.598
-6.012,54.565
-6.186,54.711
-6.217,54.621
-6.008,54.570
-5.957,54.670
-5.930,54.599
-6.350,54.161
-5.982,54.599
-6.653,54.346
-5.980,54.579
-7.277,54.967
-6.271,54.348
-5.957,54.670
-7.298,54.992
-7.344,54.998
-6.024,54.557
-6.012,54.572
-5.927,54.655
-6.215,54.621
-5.928,54.617
-6.351,54.892
-6.044,54.511
-6.051,54.555
-7.315,54.377
-5.983,54.667
-6.308,54.381
-5.673,54.648
-5.988,54.594
-5.978,54.624
-5.985,54.676
-5.935,54.588
-6.652,55.205
-5.945,54.599
-5.921,54.663
-7.319,55.032
-5.873,54.609
-6.258,54.849
-6.213,54.719
-7.466,54.820
-5.815,54.596
-5.954,54.617
-6.488,54.844
-5.945,54.598
-6.324,54.460
-5.941,54.601
-5.635,54.662
-6.026,54.560
-6.767,54.504
-5.529,54.608
-5.902,54.411
-6.215,54.733
-6.779,54.502
-5.921,54.665
-5.948,54.689
-5.873,54.609
-5.836,54.585
-5.804,54.586
-5.659,54.648
-7.358,55.016
-5.934,54.595
-5.979,54.584
-5.922,54.662
-5.932,54.586
-5.954,54.602
-5.927,54.584
-5.941,54.659
-6.399,54.930
-6.097,54.650
-6.660,55.135
-6.267,54.347
-6.019,54.577
-5.923,54.586
-6.335,54.466
-6.448,54.431
-7.648,54.353
-5.686,54.593
-6.939,54.595
-7.341,54.994
-5.891,54.223
-6.372,54.187
-5.657,54.644
-7.314,54.594
-6.522,54.295
-5.683,54.590
-6.216,54.722
-7.333,54.991
-6.406,54.433
-5.911,54.688
-6.745,54.635
-6.054,54.502
-6.652,54.346
-5.813,54.851
-6.289,54.349
-5.942,54.590
-6.342,54.170
-6.945,55.040
-6.353,54.890
-5.593,54.639
-5.891,54.222
-5.699,54.593
-7.311,54.990
-6.687,54.983
-5.909,54.560
-6.617,54.755
-6.279,54.865
-6.773,54.502
-6.596,54.754
-5.986,54.669
-5.936,54.596
-6.264,54.347
-7.348,55.017
-5.948,54.590
-6.695,54.446
-6.012,54.572
-5.925,54.602
-6.557,54.953
-5.950,54.582
-6.196,54.398
-6.274,54.859
-6.219,54.617
-5.859,54.623
-6.695,54.446
-5.756,54.386
-5.931,54.609
-6.194,54.732
-5.975,54.611
-5.923,54.601
-7.659,54.346
-7.452,54.841
-5.994,54.569
-5.677,54.656
-6.654,55.205
-5.964,54.605
-5.893,54.557
-6.757,54.640
-5.930,54.599
-6.680,54.844
-5.704,54.658
-5.896,54.241
-5.949,54.688
-6.270,54.859
-6.511,55.075
-5.906,54.595
-6.933,55.043
-5.984,54.600
-6.275,54.861
-5.794,54.723
-5.917,54.689
-6.286,54.337
-7.268,55.047
-6.033,54.515
-5.931,54.594
-7.289,54.988
-5.897,54.403
-6.684,55.140
-7.322,54.995
-5.905,54.585
-5.674,54.647
-5.943,54.600
-5.962,54.601
-5.953,54.570
-5.900,54.594
-6.074,54.516
-6.617,54.752
-5.708,54.592
-7.340,54.994
-7.273,54.997
-6.653,54.346
-5.745,54.551
-7.347,54.989
-5.907,54.556
-5.971,54.626
-5.938,54.616
-5.913,54.660
-5.953,54.619
-6.143,54.474
-6.231,54.729
-5.975,54.623
-6.273,54.846
-5.899,54.598
-6.335,54.469
-5.914,54.661
-6.785,54.513
-5.747,54.551
-7.121,55.032
-7.268,55.051
-7.300,54.995
-5.917,54.662
-6.310,54.382
-6.760,54.515
-6.241,55.205
-5.937,54.608
-6.045,54.511
-5.923,54.596
-6.333,54.460
-7.332,55.029
-6.008,54.570
-5.962,54.601
-5.816,54.590
-6.185,54.713
-5.981,54.667
-5.951,54.596
-5.830,54.458
-5.842,54.633
-7.545,54.711
-5.903,54.594
-5.838,54.631
-6.688,55.132
-5.923,54.586
-5.903,54.594
-7.541,54.315
-6.635,54.331
-5.973,54.594
-6.213,54.713
-5.946,54.610
-7.325,54.990
-6.266,54.350
-5.939,54.584
-5.823,54.721
-5.933,54.600
-6.522,55.061
-5.926,54.601
-7.313,54.596
-6.119,54.458
-5.785,54.740
-6.005,54.056
-6.058,54.509
-5.884,54.591
-5.701,54.593
-5.905,54.593
-5.943,54.581
-6.663,54.341
-5.937,54.611
-6.185,54.733
-5.838,54.572
-6.027,54.514
-6.342,54.170
-6.013,54.550
-5.797,54.592
-5.894,54.225
-5.932,54.598
-6.050,54.511
-5.906,54.595
-5.700,54.597
-6.277,54.858
-7.481,54.818
-6.017,54.573
-5.823,54.722
-6.522,55.059
-7.288,54.974
-5.883,54.225
-7.329,54.994
-5.891,54.582
-5.806,54.716
-7.318,55.011
-6.333,54.478
-6.724,54.853
-5.680,54.595
-7.277,54.599
-6.218,54.714
-6.096,54.724
-6.015,54.565
-5.705,54.591
-6.279,54.858
-6.500,55.176
-6.739,54.654
-5.867,54.607
-6.332,54.998
-6.111,54.344
-6.278,54.865
-6.743,54.648
-5.934,54.595
-5.985,54.628
-6.010,54.752
-7.280,55.000
-6.335,54.469
-5.930,54.593
-5.529,54.486
-5.718,54.329
-6.319,54.750
-5.531,54.640
-5.956,54.596
-5.970,54.691
-5.960,54.683
-6.321,54.749
-5.894,54.204
-6.279,54.862
-5.930,54.599
-7.293,54.998
-6.063,55.080
-7.118,54.559
-5.843,54.729
-5.880,54.368
-6.216,54.722
-6.077,54.522
-5.926,54.590
-6.275,54.861
-5.635,54.664
-5.935,54.591
-7.448,54.256
-7.613,54.356
-6.522,55.202
-6.411,54.354
-5.927,54.551
-6.015,54.830
-5.929,54.610
-6.083,54.509
-5.940,54.581
-7.311,54.990
-5.978,54.580
-7.625,54.343
-7.447,54.248
-7.634,54.469
-6.473,54.253
-5.927,54.552
-6.290,54.868
-6.653,54.348
-7.296,54.601
-5.961,54.620
-5.665,54.595
-7.324,54.991
-5.906,54.539
-5.988,54.559
-5.794,54.723
-5.759,54.396
-6.051,54.555
-6.077,54.522
-5.705,54.579
-6.282,54.354
-5.890,54.602
-6.667,55.131
-6.474,54.873
-5.674,54.648
-6.406,54.387
-6.031,54.543
-6.414,54.352
-6.347,54.187
-5.918,54.594
-5.566,54.299
-5.926,54.586
-5.949,54.596
-7.319,54.997
-6.298,54.432
-6.759,54.514
-6.272,54.858
-5.930,54.599
-7.315,54.377
-5.962,54.628
-5.974,54.607
-5.861,54.608
-5.560,54.535
-5.828,54.644
-7.298,54.993
-6.780,54.506
-6.527,55.205
-7.317,54.377
-6.274,54.859
-6.456,54.434
-5.667,54.663
-7.325,55.033
-5.930,54.599
-6.185,54.733
-6.289,54.348
-5.952,54.586
-5.984,54.594
-5.935,54.689
-5.909,54.557
-5.985,54.606
-5.629,54.655
-5.939,54.626
-5.706,54.580
-5.902,54.591
-5.986,54.669
-6.058,54.499
-6.021,54.064
-6.664,55.134
-7.322,54.998
-5.936,54.610
-5.928,54.617
-7.282,54.975
-5.936,54.610
-7.717,54.401
-5.936,54.612
-5.941,54.602
-7.310,54.996
-6.724,54.605
-7.280,55.000
-6.332,54.457
-5.952,54.597
-6.707,55.172
-6.042,54.507
-5.529,54.608
-5.809,54.585
-6.044,54.513
-6.352,54.174
-6.340,54.174
-7.384,54.716
-7.325,54.999
-5.828,54.533
-6.520,55.058
-5.900,54.601
-6.016,54.058
-6.278,54.863
-6.356,54.186
-6.022,54.064
-6.026,54.548
-6.744,54.648
-6.331,55.000
-5.633,54.656
-5.526,54.488
-5.902,54.584
-6.786,54.508
-5.911,54.592
-5.907,54.594
-5.902,54.594
-6.576,54.189
-6.522,55.059
-5.938,54.586
-6.450,54.420
-6.021,54.064
-5.913,54.592
-6.668,54.353
-5.978,54.618
-5.984,54.592
-7.538,54.316
-6.659,55.147
-5.796,54.589
-6.417,54.360
-6.450,54.420
-6.460,54.429
-6.341,54.164
-6.673,54.344
-5.969,54.626
-6.077,54.509
-6.652,55.207
-7.273,55.001
-5.905,54.594
-5.839,54.850
-5.829,54.730
-5.817,54.852
-5.942,54.254
-5.964,54.669
-7.613,54.356
-6.258,54.420
-6.589,55.080
-6.021,54.550
-7.712,54.397
-5.926,54.611
-6.513,55.069
-5.717,54.647
-6.653,55.204
-6.343,54.161
-7.165,54.549
-5.979,54.584
-5.902,54.591
-5.785,54.504
-7.355,55.020
-5.913,54.678
-5.719,54.327
-5.912,54.567
-6.358,54.373
-6.775,54.501
-6.275,54.882
-7.286,54.607
-6.048,54.511
-6.352,54.180
-5.717,54.328
-7.289,55.004
-6.326,54.748
-6.920,54.931
-7.330,54.989
-5.900,54.578
-7.677,54.437
-5.707,54.759
-6.335,54.175
-6.204,54.655
-5.925,54.602
-7.289,54.988
-6.736,54.620
-7.289,54.983
-5.930,54.599
-7.308,54.992
-6.099,54.506
-6.092,54.478
-6.326,54.162
-5.920,54.663
-7.330,54.617
-6.771,54.504
-6.656,54.353
-5.936,54.588
-6.307,54.746
-6.653,54.346
-5.651,54.399
-6.718,55.183
-5.688,54.593
-6.933,55.043
-6.703,54.249
-5.943,54.600
-6.002,54.065
-6.700,54.448
-5.939,54.626
-6.356,54.177
-6.021,54.065
-5.674,54.636
-5.932,54.604
-5.988,54.598
-5.948,54.689
-6.025,54.515
-5.862,54.604
-6.058,54.499
-6.222,54.801
-6.939,54.596
-5.948,54.594
-6.809,54.532
-5.981,54.666
-5.831,54.459
-5.767,54.258
-5.714,54.315
-5.889,54.220
-6.008,54.540
-5.932,54.587
-6.653,54.348
-5.813,54.718
-5.713,54.329
-7.262,54.594
-6.322,54.859
-6.185,54.096
-5.936,54.618
-6.274,54.850
-6.732,54.850
-6.449,54.431
-6.793,55.163
-5.673,54.649
-5.918,54.594
-6.016,54.523
-6.330,54.462
-5.943,54.672
-6.044,54.541
-6.229,54.846
-5.661,54.653
-5.962,54.601
-5.789,54.724
-6.366,54.852
-5.899,54.585
-6.653,55.206
-6.014,54.960
-5.676,54.631
-5.997,54.754
-6.293,54.348
-6.509,54.869
-5.952,54.589
-6.047,54.561
-6.943,55.053
-7.460,54.825
-5.981,54.581
-5.822,54.734
-5.732,54.366
-6.061,54.509
-6.047,54.554
-5.668,54.660
-7.294,54.993
-6.224,54.477
-5.955,54.669
-6.460,54.427
-6.045,54.514
-5.925,54.612
-5.814,54.713
-7.094,54.603
-5.918,54.594
-6.712,55.187
-5.946,54.598
-6.065,54.522
-5.960,54.673
-5.959,54.682
-6.455,54.434
-5.716,54.329
-5.934,54.633
-5.905,54.600
-6.655,55.191
-7.316,55.028
-5.958,54.671
-7.641,54.346
-5.708,54.595
-5.843,54.863
-5.923,54.586
-5.900,54.575
-5.672,54.661
-7.465,54.820
-7.325,55.033
-5.682,54.654
-7.321,54.598
-5.798,54.584
-6.600,54.568
-5.683,54.655
-5.937,54.593
-5.911,54.597
-5.895,54.405
-5.906,54.595
-5.900,54.546
-5.673,54.662
-5.886,54.599
-5.535,54.642
-6.335,54.454
-5.935,54.616
-7.322,54.996
-5.952,54.600
-7.321,54.998
-6.670,55.132
-6.742,54.636
-5.790,54.586
-5.905,54.220
-6.269,54.344
-7.639,54.394
-5.701,54.587
-6.053,54.498
-5.934,54.580
-5.938,54.619
-6.380,54.446
-6.605,54.747
-7.322,54.998
-6.662,55.120
-7.306,54.598
-6.332,54.178
-5.926,54.599
-5.950,54.608
-5.932,54.621
-5.933,54.592
-7.011,55.043
-7.307,54.612
-5.906,54.593
-6.141,54.414
-7.319,54.994
-5.933,54.592
-6.260,55.207
-6.637,54.345
-7.286,54.987
-5.796,54.588
-5.959,54.593
-5.929,54.600
-5.836,54.590
-5.933,54.589
-5.864,54.695
-5.951,54.596
-5.934,54.690
-5.930,54.599
-5.982,54.603
-6.036,54.509
-5.664,54.632
-6.762,54.643
-6.194,54.732
-6.073,54.519
-6.007,54.060
-6.021,54.066
-7.341,54.994
-5.951,54.596
-6.660,55.148
-5.925,54.612
-5.908,54.593
-6.285,54.866
-6.015,54.378
-5.926,54.595
-5.540,54.635
-5.640,54.666
-6.047,54.510
-5.890,54.686
-5.840,54.852
-5.985,54.612
-7.173,54.411
-6.653,55.207
-5.980,54.669
-5.864,54.695
-5.707,54.581
-5.780,54.363
-5.683,54.589
-6.147,54.417
-5.821,54.723
-6.307,54.381
-5.873,54.509
-6.037,54.510
-7.634,54.475
-6.293,54.462
-5.644,54.660
-6.025,54.517
-7.289,54.988
-6.712,55.099
-5.646,54.660
-5.492,54.546
-6.009,54.062
-7.648,54.353
-5.941,54.616
-7.468,54.828
-6.275,54.861
-5.834,54.642
-5.930,54.606
-5.926,54.586
-6.274,54.859
-6.185,54.733
-6.746,54.635
-5.951,54.588
-5.934,54.579
-5.938,54.631
-6.185,54.733
-6.321,54.749
-6.680,55.127
-5.779,54.729
-5.967,54.063
-5.866,54.608
-5.946,54.613
-6.096,54.724
-5.875,54.579
-5.914,54.665
-5.955,54.587
-6.332,54.178
-7.306,54.597
-5.941,54.601
-5.975,54.595
-6.273,54.861
-5.907,54.594
-5.749,54.552
-5.955,54.673
-6.666,55.132
-5.926,54.634
-5.935,54.596
-5.961,54.683
-6.743,54.640
-6.653,55.204
-5.935,54.596
-5.928,54.604
-5.929,54.599
-7.302,54.602
-5.959,54.574
-6.051,54.555
-5.904,54.589
-6.217,54.723
-6.039,54.533
-5.800,54.257
-5.951,54.596
-6.333,54.182
-7.286,55.001
-6.012,54.546
-7.301,54.993
-7.289,54.988
-6.522,55.059
-5.930,54.597
-7.465,54.826
-6.258,54.106
-5.886,54.592
-5.954,54.599
-6.285,54.863
-5.901,54.406
-5.922,54.618
-6.635,54.331
-6.318,54.750
-6.215,54.650
-5.958,54.594
-6.026,54.557
-5.909,54.558
-5.809,54.717
-5.986,54.575
-7.315,54.497
-6.412,54.353
-6.036,54.509
-7.474,54.808
-7.280,55.000
-6.204,54.724
-7.477,54.820
-7.636,54.356
-7.347,54.992
-5.929,54.599
-5.824,54.850
-6.953,55.051
-5.671,54.659
-6.502,55.155
-6.064,55.081
-5.889,54.213
-5.928,54.604
-6.653,55.202
-5.983,54.609
-6.605,54.747
-6.378,54.447
-5.687,54.592
-6.296,54.312
-5.670,54.646
-5.949,54.614
-5.696,54.656
-6.266,54.342
-5.934,54.599
-5.672,54.660
-5.842,54.628
-6.213,54.717
-6.333,54.472
-6.339,54.458
-6.444,54.419
-6.148,54.410
-6.444,54.419
-6.442,54.424
-6.556,55.128
-5.998,54.532
-6.049,54.511
-5.665,54.664
-6.774,54.503
-5.720,54.325
-6.664,55.134
-6.655,54.350
-6.347,54.887
-5.932,54.625
-6.044,54.541
-5.959,54.670
-6.610,54.813
-5.613,54.565
-5.923,54.586
-7.320,55.033
-7.271,54.999
-6.941,54.595
-5.941,54.602
-6.037,54.514
-7.322,54.997
-6.005,54.749
-7.320,54.992
-6.281,54.845
-6.012,54.568
-5.865,54.598
-6.334,54.194
-6.298,54.435
-6.449,54.431
-6.664,55.134
-6.029,54.528
-6.043,54.511
-5.535,54.486
-5.957,54.670
-5.885,54.256
-5.540,54.644
-6.658,55.210
-6.334,54.464
-6.441,54.422
-5.637,54.647
-5.486,54.544
-6.450,54.369
-6.012,54.568
-7.323,54.992
-5.720,54.325
-5.822,54.851
-5.824,54.850
-5.934,54.579
-5.888,54.513
-5.938,54.615
-5.956,54.606
-5.900,54.600
-5.930,54.572
-6.454,54.433
-6.037,54.511
-5.811,54.711
-6.207,54.726
-7.320,54.983
-5.813,54.722
-5.995,54.751
-6.220,54.709
-7.322,54.997
-5.674,54.657
-5.802,54.718
-6.011,54.569
-7.608,54.709
-7.380,54.888
-6.366,54.435
-6.684,55.127
-5.538,54.643
-5.928,54.584
-5.980,54.577
-6.643,54.574
-6.025,54.554
-6.615,54.755
-5.985,54.612
-5.949,54.689
-6.353,54.888
-5.873,54.480
-6.378,54.447
-5.932,54.587
-5.928,54.609
-6.262,55.198
-6.275,54.344
-5.948,54.604
